CalendarKey,Date,DayOfMonth,Month,MonthLong,MonthName,MonthNr,YearMonth,MonthStart,MonthEnd,Quarter,QuarterName,QuarterNr,Year,IsoWeek,IsoYear,YearWeek,DayOfWeek,DayNameLong,DayNameShort,CurrentMonth,CurrentWeek,HolidayBE,HolidayDE,HolidayES,HolidayFR,HolidayNL,Weekend
20220701,2022-07-01,1,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,26,2022,202226,5,Friday,Fri,2022 Jul,26 - 2022,0,0,0,0,0,Weekday
20220702,2022-07-02,2,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,26,2022,202226,6,Saturday,Sat,2022 Jul,26 - 2022,0,0,0,0,0,Weekend
20220703,2022-07-03,3,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,26,2022,202226,7,Sunday,Sun,2022 Jul,26 - 2022,0,0,0,0,0,Weekend
20220704,2022-07-04,4,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,27,2022,202227,1,Monday,Mon,2022 Jul,27 - 2022,0,0,0,0,0,Weekday
20220705,2022-07-05,5,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,27,2022,202227,2,Tuesday,Tue,2022 Jul,27 - 2022,0,0,0,0,0,Weekday
20220706,2022-07-06,6,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,27,2022,202227,3,Wednesday,Wed,2022 Jul,27 - 2022,0,0,0,0,0,Weekday
20220707,2022-07-07,7,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,27,2022,202227,4,Thursday,Thu,2022 Jul,27 - 2022,0,0,0,0,0,Weekday
20220708,2022-07-08,8,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,27,2022,202227,5,Friday,Fri,2022 Jul,27 - 2022,0,0,0,0,0,Weekday
20220709,2022-07-09,9,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,27,2022,202227,6,Saturday,Sat,2022 Jul,27 - 2022,0,0,0,0,0,Weekend
20220710,2022-07-10,10,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,27,2022,202227,7,Sunday,Sun,2022 Jul,27 - 2022,0,0,0,0,0,Weekend
20220711,2022-07-11,11,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,28,2022,202228,1,Monday,Mon,2022 Jul,28 - 2022,0,0,0,0,0,Weekday
20220712,2022-07-12,12,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,28,2022,202228,2,Tuesday,Tue,2022 Jul,28 - 2022,0,0,0,0,0,Weekday
20220713,2022-07-13,13,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,28,2022,202228,3,Wednesday,Wed,2022 Jul,28 - 2022,0,0,0,0,0,Weekday
20220714,2022-07-14,14,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,28,2022,202228,4,Thursday,Thu,2022 Jul,28 - 2022,0,0,0,1,0,Weekday
20220715,2022-07-15,15,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,28,2022,202228,5,Friday,Fri,2022 Jul,28 - 2022,0,0,0,0,0,Weekday
20220716,2022-07-16,16,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,28,2022,202228,6,Saturday,Sat,2022 Jul,28 - 2022,0,0,0,0,0,Weekend
20220717,2022-07-17,17,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,28,2022,202228,7,Sunday,Sun,2022 Jul,28 - 2022,0,0,0,0,0,Weekend
20220718,2022-07-18,18,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,29,2022,202229,1,Monday,Mon,2022 Jul,29 - 2022,0,0,0,0,0,Weekday
20220719,2022-07-19,19,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,29,2022,202229,2,Tuesday,Tue,2022 Jul,29 - 2022,0,0,0,0,0,Weekday
20220720,2022-07-20,20,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,29,2022,202229,3,Wednesday,Wed,2022 Jul,29 - 2022,0,0,0,0,0,Weekday
20220721,2022-07-21,21,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,29,2022,202229,4,Thursday,Thu,2022 Jul,29 - 2022,1,0,0,0,0,Weekday
20220722,2022-07-22,22,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,29,2022,202229,5,Friday,Fri,2022 Jul,29 - 2022,0,0,0,0,0,Weekday
20220723,2022-07-23,23,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,29,2022,202229,6,Saturday,Sat,2022 Jul,29 - 2022,0,0,0,0,0,Weekend
20220724,2022-07-24,24,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,29,2022,202229,7,Sunday,Sun,2022 Jul,29 - 2022,0,0,0,0,0,Weekend
20220725,2022-07-25,25,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,30,2022,202230,1,Monday,Mon,2022 Jul,30 - 2022,0,0,0,0,0,Weekday
20220726,2022-07-26,26,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,30,2022,202230,2,Tuesday,Tue,2022 Jul,30 - 2022,0,0,0,0,0,Weekday
20220727,2022-07-27,27,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,30,2022,202230,3,Wednesday,Wed,2022 Jul,30 - 2022,0,0,0,0,0,Weekday
20220728,2022-07-28,28,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,30,2022,202230,4,Thursday,Thu,2022 Jul,30 - 2022,0,0,0,0,0,Weekday
20220729,2022-07-29,29,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,30,2022,202230,5,Friday,Fri,2022 Jul,30 - 2022,0,0,0,0,0,Weekday
20220730,2022-07-30,30,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,30,2022,202230,6,Saturday,Sat,2022 Jul,30 - 2022,0,0,0,0,0,Weekend
20220731,2022-07-31,31,2022 Jul,2022 July,Jul,7,202207,2022-07-01,2022-07-31,2022 Q3,Q3,3,2022,30,2022,202230,7,Sunday,Sun,2022 Jul,30 - 2022,0,0,0,0,0,Weekend
20220801,2022-08-01,1,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,31,2022,202231,1,Monday,Mon,2022 Aug,31 - 2022,0,0,0,0,0,Weekday
20220802,2022-08-02,2,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,31,2022,202231,2,Tuesday,Tue,2022 Aug,31 - 2022,0,0,0,0,0,Weekday
20220803,2022-08-03,3,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,31,2022,202231,3,Wednesday,Wed,2022 Aug,31 - 2022,0,0,0,0,0,Weekday
20220804,2022-08-04,4,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,31,2022,202231,4,Thursday,Thu,2022 Aug,31 - 2022,0,0,0,0,0,Weekday
20220805,2022-08-05,5,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,31,2022,202231,5,Friday,Fri,2022 Aug,31 - 2022,0,0,0,0,0,Weekday
20220806,2022-08-06,6,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,31,2022,202231,6,Saturday,Sat,2022 Aug,31 - 2022,0,0,0,0,0,Weekend
20220807,2022-08-07,7,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,31,2022,202231,7,Sunday,Sun,2022 Aug,31 - 2022,0,0,0,0,0,Weekend
20220808,2022-08-08,8,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,32,2022,202232,1,Monday,Mon,2022 Aug,32 - 2022,0,0,0,0,0,Weekday
20220809,2022-08-09,9,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,32,2022,202232,2,Tuesday,Tue,2022 Aug,32 - 2022,0,0,0,0,0,Weekday
20220810,2022-08-10,10,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,32,2022,202232,3,Wednesday,Wed,2022 Aug,32 - 2022,0,0,0,0,0,Weekday
20220811,2022-08-11,11,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,32,2022,202232,4,Thursday,Thu,2022 Aug,32 - 2022,0,0,0,0,0,Weekday
20220812,2022-08-12,12,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,32,2022,202232,5,Friday,Fri,2022 Aug,32 - 2022,0,0,0,0,0,Weekday
20220813,2022-08-13,13,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,32,2022,202232,6,Saturday,Sat,2022 Aug,32 - 2022,0,0,0,0,0,Weekend
20220814,2022-08-14,14,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,32,2022,202232,7,Sunday,Sun,2022 Aug,32 - 2022,0,0,0,0,0,Weekend
20220815,2022-08-15,15,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,33,2022,202233,1,Monday,Mon,2022 Aug,33 - 2022,1,0,1,1,0,Weekday
20220816,2022-08-16,16,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,33,2022,202233,2,Tuesday,Tue,2022 Aug,33 - 2022,0,0,0,0,0,Weekday
20220817,2022-08-17,17,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,33,2022,202233,3,Wednesday,Wed,2022 Aug,33 - 2022,0,0,0,0,0,Weekday
20220818,2022-08-18,18,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,33,2022,202233,4,Thursday,Thu,2022 Aug,33 - 2022,0,0,0,0,0,Weekday
20220819,2022-08-19,19,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,33,2022,202233,5,Friday,Fri,2022 Aug,33 - 2022,0,0,0,0,0,Weekday
20220820,2022-08-20,20,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,33,2022,202233,6,Saturday,Sat,2022 Aug,33 - 2022,0,0,0,0,0,Weekend
20220821,2022-08-21,21,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,33,2022,202233,7,Sunday,Sun,2022 Aug,33 - 2022,0,0,0,0,0,Weekend
20220822,2022-08-22,22,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,34,2022,202234,1,Monday,Mon,2022 Aug,34 - 2022,0,0,0,0,0,Weekday
20220823,2022-08-23,23,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,34,2022,202234,2,Tuesday,Tue,2022 Aug,34 - 2022,0,0,0,0,0,Weekday
20220824,2022-08-24,24,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,34,2022,202234,3,Wednesday,Wed,2022 Aug,34 - 2022,0,0,0,0,0,Weekday
20220825,2022-08-25,25,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,34,2022,202234,4,Thursday,Thu,2022 Aug,34 - 2022,0,0,0,0,0,Weekday
20220826,2022-08-26,26,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,34,2022,202234,5,Friday,Fri,2022 Aug,34 - 2022,0,0,0,0,0,Weekday
20220827,2022-08-27,27,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,34,2022,202234,6,Saturday,Sat,2022 Aug,34 - 2022,0,0,0,0,0,Weekend
20220828,2022-08-28,28,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,34,2022,202234,7,Sunday,Sun,2022 Aug,34 - 2022,0,0,0,0,0,Weekend
20220829,2022-08-29,29,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,35,2022,202235,1,Monday,Mon,2022 Aug,35 - 2022,0,0,0,0,0,Weekday
20220830,2022-08-30,30,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,35,2022,202235,2,Tuesday,Tue,2022 Aug,35 - 2022,0,0,0,0,0,Weekday
20220831,2022-08-31,31,2022 Aug,2022 August,Aug,8,202208,2022-08-01,2022-08-31,2022 Q3,Q3,3,2022,35,2022,202235,3,Wednesday,Wed,2022 Aug,35 - 2022,0,0,0,0,0,Weekday
20220901,2022-09-01,1,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,35,2022,202235,4,Thursday,Thu,2022 Sep,35 - 2022,0,0,0,0,0,Weekday
20220902,2022-09-02,2,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,35,2022,202235,5,Friday,Fri,2022 Sep,35 - 2022,0,0,0,0,0,Weekday
20220903,2022-09-03,3,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,35,2022,202235,6,Saturday,Sat,2022 Sep,35 - 2022,0,0,0,0,0,Weekend
20220904,2022-09-04,4,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,35,2022,202235,7,Sunday,Sun,2022 Sep,35 - 2022,0,0,0,0,0,Weekend
20220905,2022-09-05,5,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,36,2022,202236,1,Monday,Mon,2022 Sep,36 - 2022,0,0,0,0,0,Weekday
20220906,2022-09-06,6,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,36,2022,202236,2,Tuesday,Tue,2022 Sep,36 - 2022,0,0,0,0,0,Weekday
20220907,2022-09-07,7,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,36,2022,202236,3,Wednesday,Wed,2022 Sep,36 - 2022,0,0,0,0,0,Weekday
20220908,2022-09-08,8,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,36,2022,202236,4,Thursday,Thu,2022 Sep,36 - 2022,0,0,0,0,0,Weekday
20220909,2022-09-09,9,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,36,2022,202236,5,Friday,Fri,2022 Sep,36 - 2022,0,0,0,0,0,Weekday
20220910,2022-09-10,10,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,36,2022,202236,6,Saturday,Sat,2022 Sep,36 - 2022,0,0,0,0,0,Weekend
20220911,2022-09-11,11,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,36,2022,202236,7,Sunday,Sun,2022 Sep,36 - 2022,0,0,0,0,0,Weekend
20220912,2022-09-12,12,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,37,2022,202237,1,Monday,Mon,2022 Sep,37 - 2022,0,0,0,0,0,Weekday
20220913,2022-09-13,13,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,37,2022,202237,2,Tuesday,Tue,2022 Sep,37 - 2022,0,0,0,0,0,Weekday
20220914,2022-09-14,14,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,37,2022,202237,3,Wednesday,Wed,2022 Sep,37 - 2022,0,0,0,0,0,Weekday
20220915,2022-09-15,15,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,37,2022,202237,4,Thursday,Thu,2022 Sep,37 - 2022,0,0,0,0,0,Weekday
20220916,2022-09-16,16,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,37,2022,202237,5,Friday,Fri,2022 Sep,37 - 2022,0,0,0,0,0,Weekday
20220917,2022-09-17,17,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,37,2022,202237,6,Saturday,Sat,2022 Sep,37 - 2022,0,0,0,0,0,Weekend
20220918,2022-09-18,18,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,37,2022,202237,7,Sunday,Sun,2022 Sep,37 - 2022,0,0,0,0,0,Weekend
20220919,2022-09-19,19,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,38,2022,202238,1,Monday,Mon,2022 Sep,38 - 2022,0,0,0,0,0,Weekday
20220920,2022-09-20,20,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,38,2022,202238,2,Tuesday,Tue,2022 Sep,38 - 2022,0,0,0,0,0,Weekday
20220921,2022-09-21,21,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,38,2022,202238,3,Wednesday,Wed,2022 Sep,38 - 2022,0,0,0,0,0,Weekday
20220922,2022-09-22,22,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,38,2022,202238,4,Thursday,Thu,2022 Sep,38 - 2022,0,0,0,0,0,Weekday
20220923,2022-09-23,23,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,38,2022,202238,5,Friday,Fri,2022 Sep,38 - 2022,0,0,0,0,0,Weekday
20220924,2022-09-24,24,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,38,2022,202238,6,Saturday,Sat,2022 Sep,38 - 2022,0,0,0,0,0,Weekend
20220925,2022-09-25,25,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,38,2022,202238,7,Sunday,Sun,2022 Sep,38 - 2022,0,0,0,0,0,Weekend
20220926,2022-09-26,26,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,39,2022,202239,1,Monday,Mon,2022 Sep,39 - 2022,0,0,0,0,0,Weekday
20220927,2022-09-27,27,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,39,2022,202239,2,Tuesday,Tue,2022 Sep,39 - 2022,0,0,0,0,0,Weekday
20220928,2022-09-28,28,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,39,2022,202239,3,Wednesday,Wed,2022 Sep,39 - 2022,0,0,0,0,0,Weekday
20220929,2022-09-29,29,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,39,2022,202239,4,Thursday,Thu,2022 Sep,39 - 2022,0,0,0,0,0,Weekday
20220930,2022-09-30,30,2022 Sep,2022 September,Sep,9,202209,2022-09-01,2022-09-30,2022 Q3,Q3,3,2022,39,2022,202239,5,Friday,Fri,2022 Sep,39 - 2022,0,0,0,0,0,Weekday
20221001,2022-10-01,1,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,39,2022,202239,6,Saturday,Sat,2022 Oct,39 - 2022,0,0,0,0,0,Weekend
20221002,2022-10-02,2,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,39,2022,202239,7,Sunday,Sun,2022 Oct,39 - 2022,0,0,0,0,0,Weekend
20221003,2022-10-03,3,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,40,2022,202240,1,Monday,Mon,2022 Oct,40 - 2022,0,1,0,0,0,Weekday
20221004,2022-10-04,4,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,40,2022,202240,2,Tuesday,Tue,2022 Oct,40 - 2022,0,0,0,0,0,Weekday
20221005,2022-10-05,5,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,40,2022,202240,3,Wednesday,Wed,2022 Oct,40 - 2022,0,0,0,0,0,Weekday
20221006,2022-10-06,6,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,40,2022,202240,4,Thursday,Thu,2022 Oct,40 - 2022,0,0,0,0,0,Weekday
20221007,2022-10-07,7,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,40,2022,202240,5,Friday,Fri,2022 Oct,40 - 2022,0,0,0,0,0,Weekday
20221008,2022-10-08,8,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,40,2022,202240,6,Saturday,Sat,2022 Oct,40 - 2022,0,0,0,0,0,Weekend
20221009,2022-10-09,9,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,40,2022,202240,7,Sunday,Sun,2022 Oct,40 - 2022,0,0,0,0,0,Weekend
20221010,2022-10-10,10,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,41,2022,202241,1,Monday,Mon,2022 Oct,41 - 2022,0,0,0,0,0,Weekday
20221011,2022-10-11,11,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,41,2022,202241,2,Tuesday,Tue,2022 Oct,41 - 2022,0,0,0,0,0,Weekday
20221012,2022-10-12,12,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,41,2022,202241,3,Wednesday,Wed,2022 Oct,41 - 2022,0,0,1,0,0,Weekday
20221013,2022-10-13,13,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,41,2022,202241,4,Thursday,Thu,2022 Oct,41 - 2022,0,0,0,0,0,Weekday
20221014,2022-10-14,14,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,41,2022,202241,5,Friday,Fri,2022 Oct,41 - 2022,0,0,0,0,0,Weekday
20221015,2022-10-15,15,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,41,2022,202241,6,Saturday,Sat,2022 Oct,41 - 2022,0,0,0,0,0,Weekend
20221016,2022-10-16,16,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,41,2022,202241,7,Sunday,Sun,2022 Oct,41 - 2022,0,0,0,0,0,Weekend
20221017,2022-10-17,17,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,42,2022,202242,1,Monday,Mon,2022 Oct,42 - 2022,0,0,0,0,0,Weekday
20221018,2022-10-18,18,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,42,2022,202242,2,Tuesday,Tue,2022 Oct,42 - 2022,0,0,0,0,0,Weekday
20221019,2022-10-19,19,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,42,2022,202242,3,Wednesday,Wed,2022 Oct,42 - 2022,0,0,0,0,0,Weekday
20221020,2022-10-20,20,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,42,2022,202242,4,Thursday,Thu,2022 Oct,42 - 2022,0,0,0,0,0,Weekday
20221021,2022-10-21,21,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,42,2022,202242,5,Friday,Fri,2022 Oct,42 - 2022,0,0,0,0,0,Weekday
20221022,2022-10-22,22,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,42,2022,202242,6,Saturday,Sat,2022 Oct,42 - 2022,0,0,0,0,0,Weekend
20221023,2022-10-23,23,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,42,2022,202242,7,Sunday,Sun,2022 Oct,42 - 2022,0,0,0,0,0,Weekend
20221024,2022-10-24,24,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,43,2022,202243,1,Monday,Mon,2022 Oct,43 - 2022,0,0,0,0,0,Weekday
20221025,2022-10-25,25,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,43,2022,202243,2,Tuesday,Tue,2022 Oct,43 - 2022,0,0,0,0,0,Weekday
20221026,2022-10-26,26,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,43,2022,202243,3,Wednesday,Wed,2022 Oct,43 - 2022,0,0,0,0,0,Weekday
20221027,2022-10-27,27,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,43,2022,202243,4,Thursday,Thu,2022 Oct,43 - 2022,0,0,0,0,0,Weekday
20221028,2022-10-28,28,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,43,2022,202243,5,Friday,Fri,2022 Oct,43 - 2022,0,0,0,0,0,Weekday
20221029,2022-10-29,29,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,43,2022,202243,6,Saturday,Sat,2022 Oct,43 - 2022,0,0,0,0,0,Weekend
20221030,2022-10-30,30,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,43,2022,202243,7,Sunday,Sun,2022 Oct,43 - 2022,0,0,0,0,0,Weekend
20221031,2022-10-31,31,2022 Oct,2022 October,Oct,10,202210,2022-10-01,2022-10-31,2022 Q4,Q4,4,2022,44,2022,202244,1,Monday,Mon,2022 Oct,44 - 2022,0,0,0,0,0,Weekday
